idx,file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
914,Ses04F_script01_1_M020,M04,/features/visual_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M020.npy,/features/acoustic_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M020.npy,/features/lexical_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M020.npy,0
152,Ses01F_script03_2_F013,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F013.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F013.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F013.npy,0
978,Ses04M_impro05_M022,M04,/features/visual_features/Session4/Ses04M_impro05/Ses04M_impro05_M022.npy,/features/acoustic_features/Session4/Ses04M_impro05/Ses04M_impro05_M022.npy,/features/lexical_features/Session4/Ses04M_impro05/Ses04M_impro05_M022.npy,0
682,Ses03F_script03_2_M028,M03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M028.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M028.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M028.npy,0
740,Ses03M_impro05b_M029,M03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M029.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M029.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M029.npy,0
948,Ses04F_script03_2_F034,F04,/features/visual_features/Session4/Ses04F_script03_2/Ses04F_script03_2_F034.npy,/features/acoustic_features/Session4/Ses04F_script03_2/Ses04F_script03_2_F034.npy,/features/lexical_features/Session4/Ses04F_script03_2/Ses04F_script03_2_F034.npy,0
918,Ses04F_script01_2_F001,F04,/features/visual_features/Session4/Ses04F_script01_2/Ses04F_script01_2_F001.npy,/features/acoustic_features/Session4/Ses04F_script01_2/Ses04F_script01_2_F001.npy,/features/lexical_features/Session4/Ses04F_script01_2/Ses04F_script01_2_F001.npy,0
768,Ses03M_impro08a_F022,F03,/features/visual_features/Session3/Ses03M_impro08a/Ses03M_impro08a_F022.npy,/features/acoustic_features/Session3/Ses03M_impro08a/Ses03M_impro08a_F022.npy,/features/lexical_features/Session3/Ses03M_impro08a/Ses03M_impro08a_F022.npy,0
436,Ses02F_script03_2_F037,F02,/features/visual_features/Session2/Ses02F_script03_2/Ses02F_script03_2_F037.npy,/features/acoustic_features/Session2/Ses02F_script03_2/Ses02F_script03_2_F037.npy,/features/lexical_features/Session2/Ses02F_script03_2/Ses02F_script03_2_F037.npy,0
721,Ses03M_impro05a_M022,M03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M022.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M022.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M022.npy,0
377,Ses02F_script01_2_M018,M02,/features/visual_features/Session2/Ses02F_script01_2/Ses02F_script01_2_M018.npy,/features/acoustic_features/Session2/Ses02F_script01_2/Ses02F_script01_2_M018.npy,/features/lexical_features/Session2/Ses02F_script01_2/Ses02F_script01_2_M018.npy,0
129,Ses01F_script02_2_F016,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F016.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F016.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F016.npy,0
234,Ses01M_script01_1_M020,M01,/features/visual_features/Session1/Ses01M_script01_1/Ses01M_script01_1_M020.npy,/features/acoustic_features/Session1/Ses01M_script01_1/Ses01M_script01_1_M020.npy,/features/lexical_features/Session1/Ses01M_script01_1/Ses01M_script01_1_M020.npy,0
155,Ses01F_script03_2_F018,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F018.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F018.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F018.npy,0
228,Ses01M_script01_1_F036,F01,/features/visual_features/Session1/Ses01M_script01_1/Ses01M_script01_1_F036.npy,/features/acoustic_features/Session1/Ses01M_script01_1/Ses01M_script01_1_F036.npy,/features/lexical_features/Session1/Ses01M_script01_1/Ses01M_script01_1_F036.npy,0
781,Ses03M_script01_1_F016,F03,/features/visual_features/Session3/Ses03M_script01_1/Ses03M_script01_1_F016.npy,/features/acoustic_features/Session3/Ses03M_script01_1/Ses03M_script01_1_F016.npy,/features/lexical_features/Session3/Ses03M_script01_1/Ses03M_script01_1_F016.npy,0
865,Ses04F_impro04_F025,F04,/features/visual_features/Session4/Ses04F_impro04/Ses04F_impro04_F025.npy,/features/acoustic_features/Session4/Ses04F_impro04/Ses04F_impro04_F025.npy,/features/lexical_features/Session4/Ses04F_impro04/Ses04F_impro04_F025.npy,0
1002,Ses04M_script01_1_F022,F04,/features/visual_features/Session4/Ses04M_script01_1/Ses04M_script01_1_F022.npy,/features/acoustic_features/Session4/Ses04M_script01_1/Ses04M_script01_1_F022.npy,/features/lexical_features/Session4/Ses04M_script01_1/Ses04M_script01_1_F022.npy,0
553,Ses02M_script03_2_M046,M02,/features/visual_features/Session2/Ses02M_script03_2/Ses02M_script03_2_M046.npy,/features/acoustic_features/Session2/Ses02M_script03_2/Ses02M_script03_2_M046.npy,/features/lexical_features/Session2/Ses02M_script03_2/Ses02M_script03_2_M046.npy,0
979,Ses04M_impro05_M039,M04,/features/visual_features/Session4/Ses04M_impro05/Ses04M_impro05_M039.npy,/features/acoustic_features/Session4/Ses04M_impro05/Ses04M_impro05_M039.npy,/features/lexical_features/Session4/Ses04M_impro05/Ses04M_impro05_M039.npy,0
635,Ses03F_script01_2_F002,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,0
847,Ses04F_impro02_F018,F04,/features/visual_features/Session4/Ses04F_impro02/Ses04F_impro02_F018.npy,/features/acoustic_features/Session4/Ses04F_impro02/Ses04F_impro02_F018.npy,/features/lexical_features/Session4/Ses04F_impro02/Ses04F_impro02_F018.npy,0
1330,Ses05M_script03_2_M028,M05,/features/visual_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M028.npy,/features/acoustic_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M028.npy,/features/lexical_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M028.npy,0
866,Ses04F_impro04_F030,F04,/features/visual_features/Session4/Ses04F_impro04/Ses04F_impro04_F030.npy,/features/acoustic_features/Session4/Ses04F_impro04/Ses04F_impro04_F030.npy,/features/lexical_features/Session4/Ses04F_impro04/Ses04F_impro04_F030.npy,0
1334,Ses05M_script03_2_M042,M05,/features/visual_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M042.npy,/features/acoustic_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M042.npy,/features/lexical_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M042.npy,0
435,Ses02F_script03_2_F034,F02,/features/visual_features/Session2/Ses02F_script03_2/Ses02F_script03_2_F034.npy,/features/acoustic_features/Session2/Ses02F_script03_2/Ses02F_script03_2_F034.npy,/features/lexical_features/Session2/Ses02F_script03_2/Ses02F_script03_2_F034.npy,0
1011,Ses04M_script01_2_F011,F04,/features/visual_features/Session4/Ses04M_script01_2/Ses04M_script01_2_F011.npy,/features/acoustic_features/Session4/Ses04M_script01_2/Ses04M_script01_2_F011.npy,/features/lexical_features/Session4/Ses04M_script01_2/Ses04M_script01_2_F011.npy,0
957,Ses04M_impro01_M018,M04,/features/visual_features/Session4/Ses04M_impro01/Ses04M_impro01_M018.npy,/features/acoustic_features/Session4/Ses04M_impro01/Ses04M_impro01_M018.npy,/features/lexical_features/Session4/Ses04M_impro01/Ses04M_impro01_M018.npy,0
367,Ses02F_script01_1_F019,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F019.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F019.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F019.npy,0
957,Ses04M_impro01_M018,M04,/features/visual_features/Session4/Ses04M_impro01/Ses04M_impro01_M018.npy,/features/acoustic_features/Session4/Ses04M_impro01/Ses04M_impro01_M018.npy,/features/lexical_features/Session4/Ses04M_impro01/Ses04M_impro01_M018.npy,0
1150,Ses05F_script01_2_F017,F05,/features/visual_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F017.npy,/features/acoustic_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F017.npy,/features/lexical_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F017.npy,0
842,Ses04F_impro01_M021,M04,/features/visual_features/Session4/Ses04F_impro01/Ses04F_impro01_M021.npy,/features/acoustic_features/Session4/Ses04F_impro01/Ses04F_impro01_M021.npy,/features/lexical_features/Session4/Ses04F_impro01/Ses04F_impro01_M021.npy,0
534,Ses02M_script02_2_M029,M02,/features/visual_features/Session2/Ses02M_script02_2/Ses02M_script02_2_M029.npy,/features/acoustic_features/Session2/Ses02M_script02_2/Ses02M_script02_2_M029.npy,/features/lexical_features/Session2/Ses02M_script02_2/Ses02M_script02_2_M029.npy,0
1030,Ses04M_script02_2_M007,M04,/features/visual_features/Session4/Ses04M_script02_2/Ses04M_script02_2_M007.npy,/features/acoustic_features/Session4/Ses04M_script02_2/Ses04M_script02_2_M007.npy,/features/lexical_features/Session4/Ses04M_script02_2/Ses04M_script02_2_M007.npy,0
898,Ses04F_impro08_M013,M04,/features/visual_features/Session4/Ses04F_impro08/Ses04F_impro08_M013.npy,/features/acoustic_features/Session4/Ses04F_impro08/Ses04F_impro08_M013.npy,/features/lexical_features/Session4/Ses04F_impro08/Ses04F_impro08_M013.npy,0
1146,Ses05F_script01_1_F033,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F033.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F033.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F033.npy,0
229,Ses01M_script01_1_F037,F01,/features/visual_features/Session1/Ses01M_script01_1/Ses01M_script01_1_F037.npy,/features/acoustic_features/Session1/Ses01M_script01_1/Ses01M_script01_1_F037.npy,/features/lexical_features/Session1/Ses01M_script01_1/Ses01M_script01_1_F037.npy,0
154,Ses01F_script03_2_F015,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F015.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F015.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F015.npy,0
766,Ses03M_impro08a_F013,F03,/features/visual_features/Session3/Ses03M_impro08a/Ses03M_impro08a_F013.npy,/features/acoustic_features/Session3/Ses03M_impro08a/Ses03M_impro08a_F013.npy,/features/lexical_features/Session3/Ses03M_impro08a/Ses03M_impro08a_F013.npy,0
1048,Ses04M_script03_2_F048,F04,/features/visual_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F048.npy,/features/acoustic_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F048.npy,/features/lexical_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F048.npy,0
949,Ses04F_script03_2_F035,F04,/features/visual_features/Session4/Ses04F_script03_2/Ses04F_script03_2_F035.npy,/features/acoustic_features/Session4/Ses04F_script03_2/Ses04F_script03_2_F035.npy,/features/lexical_features/Session4/Ses04F_script03_2/Ses04F_script03_2_F035.npy,0
1043,Ses04M_script03_2_F029,F04,/features/visual_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F029.npy,/features/acoustic_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F029.npy,/features/lexical_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F029.npy,0
741,Ses03M_impro05b_M031,M03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M031.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M031.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M031.npy,0
50,Ses01F_impro05_F030,F01,/features/visual_features/Session1/Ses01F_impro05/Ses01F_impro05_F030.npy,/features/acoustic_features/Session1/Ses01F_impro05/Ses01F_impro05_F030.npy,/features/lexical_features/Session1/Ses01F_impro05/Ses01F_impro05_F030.npy,0
163,Ses01F_script03_2_M023,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M023.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M023.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M023.npy,0
1279,Ses05M_script01_1_F022,F05,/features/visual_features/Session5/Ses05M_script01_1/Ses05M_script01_1_F022.npy,/features/acoustic_features/Session5/Ses05M_script01_1/Ses05M_script01_1_F022.npy,/features/lexical_features/Session5/Ses05M_script01_1/Ses05M_script01_1_F022.npy,0
863,Ses04F_impro04_F017,F04,/features/visual_features/Session4/Ses04F_impro04/Ses04F_impro04_F017.npy,/features/acoustic_features/Session4/Ses04F_impro04/Ses04F_impro04_F017.npy,/features/lexical_features/Session4/Ses04F_impro04/Ses04F_impro04_F017.npy,0
1168,Ses05F_script02_2_M025,M05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,0
161,Ses01F_script03_2_M020,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M020.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M020.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M020.npy,0
300,Ses01M_script03_2_M022,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M022.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M022.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M022.npy,0
1168,Ses05F_script02_2_M025,M05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,0
643,Ses03F_script01_2_M018,M03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M018.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M018.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M018.npy,0
1182,Ses05F_script03_2_F027,F05,/features/visual_features/Session5/Ses05F_script03_2/Ses05F_script03_2_F027.npy,/features/acoustic_features/Session5/Ses05F_script03_2/Ses05F_script03_2_F027.npy,/features/lexical_features/Session5/Ses05F_script03_2/Ses05F_script03_2_F027.npy,0
580,Ses03F_impro05_F009,F03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_F009.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_F009.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_F009.npy,0
915,Ses04F_script01_1_M022,M04,/features/visual_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M022.npy,/features/acoustic_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M022.npy,/features/lexical_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M022.npy,0
1283,Ses05M_script01_1_M028,M05,/features/visual_features/Session5/Ses05M_script01_1/Ses05M_script01_1_M028.npy,/features/acoustic_features/Session5/Ses05M_script01_1/Ses05M_script01_1_M028.npy,/features/lexical_features/Session5/Ses05M_script01_1/Ses05M_script01_1_M028.npy,0
1040,Ses04M_script03_2_F017,F04,/features/visual_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F017.npy,/features/acoustic_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F017.npy,/features/lexical_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F017.npy,0
85,Ses01F_script01_1_F041,F01,/features/visual_features/Session1/Ses01F_script01_1/Ses01F_script01_1_F041.npy,/features/acoustic_features/Session1/Ses01F_script01_1/Ses01F_script01_1_F041.npy,/features/lexical_features/Session1/Ses01F_script01_1/Ses01F_script01_1_F041.npy,0
178,Ses01M_impro01_M031,M01,/features/visual_features/Session1/Ses01M_impro01/Ses01M_impro01_M031.npy,/features/acoustic_features/Session1/Ses01M_impro01/Ses01M_impro01_M031.npy,/features/lexical_features/Session1/Ses01M_impro01/Ses01M_impro01_M031.npy,0
616,Ses03F_impro08_M007,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M007.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M007.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M007.npy,0
917,Ses04F_script01_1_M038,M04,/features/visual_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M038.npy,/features/acoustic_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M038.npy,/features/lexical_features/Session4/Ses04F_script01_1/Ses04F_script01_1_M038.npy,0
238,Ses01M_script01_1_M034,M01,/features/visual_features/Session1/Ses01M_script01_1/Ses01M_script01_1_M034.npy,/features/acoustic_features/Session1/Ses01M_script01_1/Ses01M_script01_1_M034.npy,/features/lexical_features/Session1/Ses01M_script01_1/Ses01M_script01_1_M034.npy,0
904,Ses04F_script01_1_F019,F04,/features/visual_features/Session4/Ses04F_script01_1/Ses04F_script01_1_F019.npy,/features/acoustic_features/Session4/Ses04F_script01_1/Ses04F_script01_1_F019.npy,/features/lexical_features/Session4/Ses04F_script01_1/Ses04F_script01_1_F019.npy,0
1182,Ses05F_script03_2_F027,F05,/features/visual_features/Session5/Ses05F_script03_2/Ses05F_script03_2_F027.npy,/features/acoustic_features/Session5/Ses05F_script03_2/Ses05F_script03_2_F027.npy,/features/lexical_features/Session5/Ses05F_script03_2/Ses05F_script03_2_F027.npy,0
245,Ses01M_script01_2_M017,M01,/features/visual_features/Session1/Ses01M_script01_2/Ses01M_script01_2_M017.npy,/features/acoustic_features/Session1/Ses01M_script01_2/Ses01M_script01_2_M017.npy,/features/lexical_features/Session1/Ses01M_script01_2/Ses01M_script01_2_M017.npy,0
635,Ses03F_script01_2_F002,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,0
509,Ses02M_script01_2_F002,F02,/features/visual_features/Session2/Ses02M_script01_2/Ses02M_script01_2_F002.npy,/features/acoustic_features/Session2/Ses02M_script01_2/Ses02M_script01_2_F002.npy,/features/lexical_features/Session2/Ses02M_script01_2/Ses02M_script01_2_F002.npy,0
1328,Ses05M_script03_2_M026,M05,/features/visual_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M026.npy,/features/acoustic_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M026.npy,/features/lexical_features/Session5/Ses05M_script03_2/Ses05M_script03_2_M026.npy,0
911,Ses04F_script01_1_F040,F04,/features/visual_features/Session4/Ses04F_script01_1/Ses04F_script01_1_F040.npy,/features/acoustic_features/Session4/Ses04F_script01_1/Ses04F_script01_1_F040.npy,/features/lexical_features/Session4/Ses04F_script01_1/Ses04F_script01_1_F040.npy,0
